Station,Year,Month,Day,Night,DayLimit,NightLimit
MUM02,2014,3,70,68,65,55
MUM02,2014,4,70,67,65,55
MUM02,2014,5,69,67,65,55
MUM02,2014,6,70,66,65,55
MUM02,2014,7,71,67,65,55
MUM02,2014,8,70,67,65,55
MUM02,2014,9,70,67,65,55
MUM02,2014,10,69,67,65,55
MUM02,2014,11,70,66,65,55
MUM02,2014,12,70,66,65,55
MUM03,2014,1,71,68,65,55
MUM03,2014,2,71,68,65,55
MUM03,2014,3,70,67,65,55
MUM03,2014,4,71,67,65,55
MUM03,2014,5,70,67,65,55
MUM03,2014,6,71,67,65,55
MUM03,2014,7,71,67,65,55
MUM03,2014,8,71,67,65,55
MUM03,2014,9,71,68,65,55
MUM03,2014,10,71,68,65,55
MUM03,2014,11,72,69,65,55
MUM03,2014,12,72,70,65,55
MUM04,2014,1,64,55,65,55
MUM04,2014,2,64,54,65,55
MUM04,2014,3,64,56,65,55
MUM04,2014,4,64,57,65,55
MUM04,2014,5,64,57,65,55
MUM04,2014,6,64,57,65,55
MUM04,2014,7,66,59,65,55
MUM04,2014,8,67,56,65,55
MUM04,2014,9,64,56,65,55
MUM04,2014,10,64,57,65,55
MUM04,2014,11,64,56,65,55
MUM04,2014,12,64,55,65,55
MUM05,2014,1,69,56,50,40
MUM05,2014,2,69,56,50,40
MUM05,2014,3,69,56,50,40
MUM05,2014,4,69,57,50,40
MUM05,2014,5,68,57,50,40
MUM05,2014,6,69,58,50,40
MUM05,2014,7,69,63,50,40
MUM05,2014,8,65,68,50,40
MUM05,2014,9,68,61,50,40
MUM05,2014,10,69,58,50,40
MUM05,2014,11,69,58,50,40
MUM05,2014,12,72,60,50,40
BEN01,2015,1,59,56,55,45
BEN01,2015,2,59,55,55,45
BEN01,2015,3,59,55,55,45
BEN01,2015,4,58,54,55,45
BEN01,2015,5,58,55,55,45
BEN01,2015,6,58,56,55,45
BEN01,2015,7,58,55,55,45
BEN01,2015,8,59,58,55,45
BEN01,2015,9,57,55,55,45
BEN01,2015,10,71,72,55,45
BEN01,2015,11,59,58,55,45
BEN01,2015,12,60,61,55,45
BEN02,2015,1,66,58,65,55
BEN02,2015,2,67,59,65,55
BEN02,2015,3,67,60,65,55
BEN02,2015,4,67,61,65,55
BEN02,2015,5,67,60,65,55
BEN02,2015,6,67,59,65,55
BEN02,2015,7,67,59,65,55
BEN02,2015,8,66,59,65,55
BEN02,2015,9,66,58,65,55
BEN02,2015,10,66,59,65,55
BEN02,2015,11,67,60,65,55
BEN02,2015,12,67,60,65,55
BEN03,2015,1,54,50,55,45
BEN03,2015,2,57,62,55,45
BEN03,2015,3,54,47,55,45
BEN03,2015,4,58,49,55,45
BEN03,2015,5,63,53,55,45
BEN03,2015,6,60,55,55,45
BEN03,2015,7,56,49,55,45
BEN03,2015,8,57,49,55,45
BEN03,2015,9,58,51,55,45
BEN03,2015,10,58,57,55,45
BEN03,2015,11,60,50,55,45
BEN03,2015,12,60,49,55,45
BEN04,2015,1,65,56,65,55
BEN04,2015,2,65,57,65,55
BEN04,2015,3,65,58,65,55
BEN04,2015,4,65,58,65,55
BEN04,2015,5,65,58,65,55
BEN04,2015,6,66,58,65,55
BEN04,2015,7,66,59,65,55
BEN04,2015,8,66,60,65,55
BEN04,2015,9,66,60,65,55
BEN04,2015,10,67,58,65,55
BEN04,2015,11,67,59,65,55
BEN04,2015,12,66,58,65,55
BEN05,2015,1,58,56,75,70
BEN05,2015,2,59,56,75,70
BEN05,2015,3,60,57,75,70
BEN05,2015,4,60,57,75,70
BEN05,2015,5,59,57,75,70
BEN05,2015,6,60,58,75,70
BEN05,2015,7,59,57,75,70
BEN05,2015,8,60,58,75,70
BEN05,2015,9,60,59,75,70
BEN05,2015,10,60,59,75,70
BEN05,2015,11,57,56,75,70
BEN05,2015,12,57,55,75,70
BEN06,2015,1,72,63,65,55
BEN06,2015,2,72,63,65,55
BEN06,2015,3,71,62,65,55
BEN06,2015,4,72,63,65,55
BEN06,2015,5,72,63,65,55
BEN06,2015,6,72,64,65,55
BEN06,2015,7,72,64,65,55
BEN06,2015,8,72,63,65,55
BEN06,2015,9,72,64,65,55
BEN06,2015,10,72,63,65,55
BEN06,2015,11,73,64,65,55
BEN06,2015,12,73,64,65,55
BEN07,2015,1,59,55,50,40
BEN07,2015,2,61,55,50,40
BEN07,2015,3,60,54,50,40
BEN07,2015,4,59,53,50,40
BEN07,2015,5,59,54,50,40
BEN07,2015,6,60,54,50,40
BEN07,2015,7,60,54,50,40
BEN07,2015,8,60,54,50,40
BEN07,2015,9,60,53,50,40
BEN07,2015,10,61,53,50,40
BEN07,2015,11,61,55,50,40
BEN07,2015,12,60,54,50,40
BEN08,2015,1,67,61,75,70
BEN08,2015,2,68,61,75,70
BEN08,2015,3,68,61,75,70
BEN08,2015,4,67,61,75,70
BEN08,2015,5,66,61,75,70
BEN08,2015,6,67,62,75,70
BEN08,2015,7,67,62,75,70
BEN08,2015,8,66,62,75,70
BEN08,2015,9,66,61,75,70
BEN08,2015,10,67,60,75,70
BEN08,2015,11,68,61,75,70
BEN08,2015,12,67,61,75,70
BEN09,2015,1,59,57,50,40
BEN09,2015,2,60,57,50,40
BEN09,2015,3,61,57,50,40
BEN09,2015,4,59,55,50,40
BEN09,2015,5,60,57,50,40
BEN09,2015,6,65,61,50,40
BEN09,2015,7,64,60,50,40
BEN09,2015,8,63,57,50,40
BEN09,2015,9,65,55,50,40
BEN09,2015,10,61,51,50,40
BEN09,2015,11,70,70,50,40
BEN09,2015,12,66,66,50,40
BEN10,2015,1,63,60,55,45
BEN10,2015,2,64,60,55,45
BEN10,2015,3,64,57,55,45
BEN10,2015,4,63,55,55,45
BEN10,2015,5,63,57,55,45
BEN10,2015,6,66,60,55,45
BEN10,2015,7,65,60,55,45
BEN10,2015,8,64,57,55,45
BEN10,2015,9,63,56,55,45
BEN10,2015,10,64,56,55,45
BEN10,2015,11,75,72,55,45
BEN10,2015,12,65,58,55,45
CHE01,2015,1,66,56,50,40
CHE01,2015,2,65,56,50,40
CHE01,2015,3,65,55,50,40
CHE01,2015,4,63,55,50,40
CHE01,2015,5,69,61,50,40
CHE01,2015,6,64,60,50,40
CHE01,2015,7,66,60,50,40
CHE01,2015,8,65,61,50,40
CHE01,2015,9,64,59,50,40
CHE01,2015,10,64,57,50,40
CHE01,2015,11,71,68,50,40
CHE01,2015,12,73,67,50,40
CHE02,2015,1,76,66,75,70
CHE02,2015,2,76,66,75,70
CHE02,2015,3,76,67,75,70
CHE02,2015,4,76,68,75,70
CHE02,2015,5,76,70,75,70
CHE02,2015,6,79,75,75,70
CHE02,2015,7,76,70,75,70
CHE02,2015,8,76,69,75,70
CHE02,2015,9,76,68,75,70
CHE02,2015,10,77,67,75,70
CHE02,2015,11,78,69,75,70
CHE02,2015,12,76,67,75,70
CHE03,2015,1,71,62,65,55
CHE03,2015,2,71,61,65,55
CHE03,2015,3,74,62,65,55
CHE03,2015,4,72,63,65,55
CHE03,2015,5,71,63,65,55
CHE03,2015,6,71,63,65,55
CHE03,2015,7,74,68,65,55
CHE03,2015,8,71,66,65,55
CHE03,2015,9,72,62,65,55
CHE03,2015,10,73,63,65,55
CHE03,2015,11,74,70,65,55
CHE03,2015,12,75,77,65,55
CHE04,2015,1,79,75,65,55
CHE04,2015,2,80,75,65,55
CHE04,2015,3,80,75,65,55
CHE04,2015,4,80,76,65,55
CHE04,2015,5,80,76,65,55
CHE04,2015,6,80,76,65,55
CHE04,2015,7,80,76,65,55
CHE04,2015,8,80,76,65,55
CHE04,2015,9,80,76,65,55
CHE04,2015,10,80,76,65,55
CHE04,2015,11,80,75,65,55
CHE04,2015,12,79,74,65,55
CHE05,2015,1,71,62,55,45
CHE05,2015,2,71,61,55,45
CHE05,2015,3,72,60,55,45
CHE05,2015,4,73,63,55,45
CHE05,2015,5,70,61,55,45
CHE05,2015,6,69,61,55,45
CHE05,2015,7,75,70,55,45
CHE05,2015,8,80,75,55,45
CHE05,2015,9,73,73,55,45
CHE05,2015,10,74,72,55,45
CHE05,2015,11,69,69,55,45
CHE05,2015,12,74,71,55,45
CHE06,2015,1,73,66,65,55
CHE06,2015,2,73,67,65,55
CHE06,2015,3,74,67,65,55
CHE06,2015,4,74,67,65,55
CHE06,2015,5,73,68,65,55
CHE06,2015,6,75,68,65,55
CHE06,2015,7,74,68,65,55
CHE06,2015,8,74,67,65,55
CHE06,2015,9,74,67,65,55
CHE06,2015,10,74,67,65,55
CHE06,2015,11,74,67,65,55
CHE06,2015,12,73,67,65,55
CHE07,2015,1,64,57,55,45
CHE07,2015,2,65,58,55,45
CHE07,2015,3,66,57,55,45
CHE07,2015,4,67,58,55,45
CHE07,2015,5,65,61,55,45
CHE07,2015,6,65,59,55,45
CHE07,2015,7,65,58,55,45
CHE07,2015,8,65,58,55,45
CHE07,2015,9,64,57,55,45
CHE07,2015,10,67,57,55,45
CHE07,2015,11,74,80,55,45
CHE07,2015,12,72,84,55,45
CHE08,2015,1,69,61,65,55
CHE08,2015,2,74,81,65,55
CHE08,2015,3,70,60,65,55
CHE08,2015,4,69,60,65,55
CHE08,2015,5,69,60,65,55
CHE08,2015,6,70,64,65,55
CHE08,2015,7,71,65,65,55
CHE08,2015,8,71,65,65,55
CHE08,2015,9,70,64,65,55
CHE08,2015,10,70,62,65,55
CHE08,2015,11,71,65,65,55
CHE08,2015,12,71,65,65,55
CHE09,2015,1,65,56,50,40
CHE09,2015,2,65,57,50,40
CHE09,2015,3,65,56,50,40
CHE09,2015,4,67,61,50,40
CHE09,2015,5,66,64,50,40
CHE09,2015,6,67,64,50,40
CHE09,2015,7,67,64,50,40
CHE09,2015,8,65,63,50,40
CHE09,2015,9,67,66,50,40
CHE09,2015,10,66,57,50,40
CHE09,2015,11,71,71,50,40
CHE09,2015,12,68,62,50,40
CHE10,2015,1,64,57,55,45
CHE10,2015,2,65,56,55,45
CHE10,2015,3,65,56,55,45
CHE10,2015,4,67,60,55,45
CHE10,2015,5,67,62,55,45
CHE10,2015,6,67,62,55,45
CHE10,2015,7,67,62,55,45
CHE10,2015,8,66,62,55,45
CHE10,2015,9,66,60,55,45
CHE10,2015,10,68,58,55,45
CHE10,2015,11,68,64,55,45
CHE10,2015,12,67,62,55,45
DEL01,2015,1,54,49,50,40
DEL01,2015,2,55,51,50,40
DEL01,2015,3,57,55,50,40
DEL01,2015,4,55,53,50,40
DEL01,2015,5,54,53,50,40
DEL01,2015,6,59,61,50,40
DEL01,2015,7,62,57,50,40
DEL01,2015,8,61,62,50,40
DEL01,2015,9,58,52,50,40
DEL01,2015,10,52,48,50,40
DEL01,2015,11,54,51,50,40
DEL01,2015,12,52,49,50,40
DEL02,2015,1,70,58,65,55
DEL02,2015,2,70,60,65,55
DEL02,2015,3,70,59,65,55
DEL02,2015,4,70,60,65,55
DEL02,2015,5,69,60,65,55
DEL02,2015,6,69,60,65,55
DEL02,2015,7,70,60,65,55
DEL02,2015,8,70,60,65,55
DEL02,2015,9,71,59,65,55
DEL02,2015,10,66,56,65,55
DEL02,2015,11,66,58,65,55
DEL02,2015,12,66,56,65,55
DEL03,2015,1,54,49,50,40
DEL03,2015,2,58,51,50,40
DEL03,2015,3,57,53,50,40
DEL03,2015,4,66,64,50,40
DEL03,2015,5,,,50,40
DEL03,2015,6,,,50,40
DEL03,2015,7,,,50,40
DEL03,2015,8,31,25,50,40
DEL03,2015,9,60,58,50,40
DEL03,2015,10,55,50,50,40
DEL03,2015,11,63,61,50,40
DEL03,2015,12,75,81,50,40
DEL04,2015,1,75,71,65,55
DEL04,2015,2,75,72,65,55
DEL04,2015,3,75,71,65,55
DEL04,2015,4,73,71,65,55
DEL04,2015,5,73,70,65,55
DEL04,2015,6,73,70,65,55
DEL04,2015,7,73,69,65,55
DEL04,2015,8,74,69,65,55
DEL04,2015,9,74,68,65,55
DEL04,2015,10,73,69,65,55
DEL04,2015,11,75,69,65,55
DEL04,2015,12,74,69,65,55
DEL05,2015,1,59,54,50,40
DEL05,2015,2,60,56,50,40
DEL05,2015,3,61,57,50,40
DEL05,2015,4,59,56,50,40
DEL05,2015,5,59,57,50,40
DEL05,2015,6,59,56,50,40
DEL05,2015,7,63,61,50,40
DEL05,2015,8,60,57,50,40
DEL05,2015,9,63,55,50,40
DEL05,2015,10,56,53,50,40
DEL05,2015,11,58,55,50,40
DEL05,2015,12,58,54,50,40
DEL06,2015,1,90,95,65,55
DEL06,2015,2,62,62,65,55
DEL06,2015,3,63,62,65,55
DEL06,2015,4,62,61,65,55
DEL06,2015,5,62,60,65,55
DEL06,2015,6,64,66,65,55
DEL06,2015,7,63,63,65,55
DEL06,2015,8,62,62,65,55
DEL06,2015,9,71,74,65,55
DEL06,2015,10,62,65,65,55
DEL06,2015,11,72,67,65,55
DEL06,2015,12,77,76,65,55
DEL07,2015,1,59,50,50,40
DEL07,2015,2,61,52,50,40
DEL07,2015,3,58,54,50,40
DEL07,2015,4,60,54,50,40
DEL07,2015,5,59,53,50,40
DEL07,2015,6,59,53,50,40
DEL07,2015,7,61,53,50,40
DEL07,2015,8,61,52,50,40
DEL07,2015,9,67,56,50,40
DEL07,2015,10,62,52,50,40
DEL07,2015,11,61,54,50,40
DEL07,2015,12,82,79,50,40
DEL08,2015,1,67,62,65,55
DEL08,2015,2,67,63,65,55
DEL08,2015,3,68,64,65,55
DEL08,2015,4,68,65,65,55
DEL08,2015,5,68,65,65,55
DEL08,2015,6,68,64,65,55
DEL08,2015,7,68,64,65,55
DEL08,2015,8,68,66,65,55
DEL08,2015,9,76,66,65,55
DEL08,2015,10,67,63,65,55
DEL08,2015,11,72,75,65,55
DEL08,2015,12,76,81,65,55
DEL09,2015,1,93,96,50,40
DEL09,2015,2,92,91,50,40
DEL09,2015,3,74,63,50,40
DEL09,2015,4,56,49,50,40
DEL09,2015,5,56,49,50,40
DEL09,2015,6,56,52,50,40
DEL09,2015,7,56,49,50,40
DEL09,2015,8,56,48,50,40
DEL09,2015,9,63,52,50,40
DEL09,2015,10,55,46,50,40
DEL09,2015,11,58,49,50,40
DEL09,2015,12,59,47,50,40
DEL10,2015,1,99,95,55,45
DEL10,2015,2,98,97,55,45
DEL10,2015,3,94,103,55,45
DEL10,2015,4,93,94,55,45
DEL10,2015,5,90,57,55,45
DEL10,2015,6,60,54,55,45
DEL10,2015,7,60,54,55,45
DEL10,2015,8,59,52,55,45
DEL10,2015,9,61,51,55,45
DEL10,2015,10,58,51,55,45
DEL10,2015,11,59,56,55,45
DEL10,2015,12,58,52,55,45
HYD01,2015,1,78,69,65,55
HYD01,2015,2,78,68,65,55
HYD01,2015,3,77,68,65,55
HYD01,2015,4,77,69,65,55
HYD01,2015,5,77,69,65,55
HYD01,2015,6,78,71,65,55
HYD01,2015,7,79,74,65,55
HYD01,2015,8,78,70,65,55
HYD01,2015,9,78,70,65,55
HYD01,2015,10,77,68,65,55
HYD01,2015,11,78,68,65,55
HYD01,2015,12,76,68,65,55
HYD02,2015,1,59,52,75,70
HYD02,2015,2,59,52,75,70
HYD02,2015,3,59,52,75,70
HYD02,2015,4,60,53,75,70
HYD02,2015,5,60,54,75,70
HYD02,2015,6,60,54,75,70
HYD02,2015,7,60,53,75,70
HYD02,2015,8,60,54,75,70
HYD02,2015,9,60,53,75,70
HYD02,2015,10,60,54,75,70
HYD02,2015,11,61,54,75,70
HYD02,2015,12,60,54,75,70
HYD03,2015,1,79,74,55,45
HYD03,2015,2,79,74,55,45
HYD03,2015,3,80,74,55,45
HYD03,2015,4,80,75,55,45
HYD03,2015,5,79,75,55,45
HYD03,2015,6,80,76,55,45
HYD03,2015,7,80,76,55,45
HYD03,2015,8,80,75,55,45
HYD03,2015,9,80,76,55,45
HYD03,2015,10,80,75,55,45
HYD03,2015,11,79,74,55,45
HYD03,2015,12,80,75,55,45
HYD04,2015,1,56,50,50,40
HYD04,2015,2,56,50,50,40
HYD04,2015,3,56,50,50,40
HYD04,2015,4,57,53,50,40
HYD04,2015,5,57,52,50,40
HYD04,2015,6,58,54,50,40
HYD04,2015,7,57,53,50,40
HYD04,2015,8,56,52,50,40
HYD04,2015,9,56,50,50,40
HYD04,2015,10,56,50,50,40
HYD04,2015,11,56,51,50,40
HYD04,2015,12,56,50,50,40
HYD05,2015,1,68,59,65,55
HYD05,2015,2,67,60,65,55
HYD05,2015,3,66,61,65,55
HYD05,2015,4,68,62,65,55
HYD05,2015,5,68,64,65,55
HYD05,2015,6,71,68,65,55
HYD05,2015,7,72,68,65,55
HYD05,2015,8,70,64,65,55
HYD05,2015,9,68,63,65,55
HYD05,2015,10,67,62,65,55
HYD05,2015,11,67,60,65,55
HYD05,2015,12,67,60,65,55
HYD06,2015,1,60,51,55,45
HYD06,2015,2,60,51,55,45
HYD06,2015,3,60,52,55,45
HYD06,2015,4,60,53,55,45
HYD06,2015,5,60,54,55,45
HYD06,2015,6,62,59,55,45
HYD06,2015,7,62,59,55,45
HYD06,2015,8,60,54,55,45
HYD06,2015,9,60,52,55,45
HYD06,2015,10,59,50,55,45
HYD06,2015,11,60,50,55,45
HYD06,2015,12,58,50,55,45
HYD07,2015,1,63,58,75,70
HYD07,2015,2,64,58,75,70
HYD07,2015,3,66,59,75,70
HYD07,2015,4,63,58,75,70
HYD07,2015,5,63,58,75,70
HYD07,2015,6,68,65,75,70
HYD07,2015,7,68,64,75,70
HYD07,2015,8,65,57,75,70
HYD07,2015,9,62,55,75,70
HYD07,2015,10,63,54,75,70
HYD07,2015,11,65,54,75,70
HYD07,2015,12,65,55,75,70
HYD08,2015,1,60,54,50,40
HYD08,2015,2,61,55,50,40
HYD08,2015,3,59,54,50,40
HYD08,2015,4,59,55,50,40
HYD08,2015,5,60,56,50,40
HYD08,2015,6,63,60,50,40
HYD08,2015,7,65,60,50,40
HYD08,2015,8,61,53,50,40
HYD08,2015,9,57,50,50,40
HYD08,2015,10,61,51,50,40
HYD08,2015,11,61,52,50,40
HYD08,2015,12,58,50,50,40
HYD09,2015,1,78,74,65,55
HYD09,2015,2,78,75,65,55
HYD09,2015,3,78,73,65,55
HYD09,2015,4,79,73,65,55
HYD09,2015,5,78,75,65,55
HYD09,2015,6,80,76,65,55
HYD09,2015,7,79,75,65,55
HYD09,2015,8,80,76,65,55
HYD09,2015,9,80,75,65,55
HYD09,2015,10,79,76,65,55
HYD09,2015,11,79,75,65,55
HYD09,2015,12,80,75,65,55
HYD10,2015,1,69,65,65,55
HYD10,2015,2,69,66,65,55
HYD10,2015,3,69,66,65,55
HYD10,2015,4,69,66,65,55
HYD10,2015,5,70,67,65,55
HYD10,2015,6,71,68,65,55
HYD10,2015,7,72,68,65,55
HYD10,2015,8,72,66,65,55
HYD10,2015,9,71,66,65,55
HYD10,2015,10,70,65,65,55
HYD10,2015,11,70,66,65,55
HYD10,2015,12,70,66,65,55
KOL01,2015,1,74,72,75,70
KOL01,2015,2,76,73,75,70
KOL01,2015,3,74,72,75,70
KOL01,2015,4,73,71,75,70
KOL01,2015,5,71,71,75,70
KOL01,2015,6,71,71,75,70
KOL01,2015,7,74,74,75,70
KOL01,2015,8,74,74,75,70
KOL01,2015,9,72,72,75,70
KOL01,2015,10,80,80,75,70
KOL01,2015,11,90,90,75,70
KOL01,2015,12,90,90,75,70
KOL02,2015,1,64,59,65,55
KOL02,2015,2,65,59,65,55
KOL02,2015,3,64,58,65,55
KOL02,2015,4,65,58,65,55
KOL02,2015,5,64,58,65,55
KOL02,2015,6,65,59,65,55
KOL02,2015,7,65,59,65,55
KOL02,2015,8,65,58,65,55
KOL02,2015,9,64,57,65,55
KOL02,2015,10,65,58,65,55
KOL02,2015,11,62,57,65,55
KOL02,2015,12,62,56,65,55
KOL03,2015,1,62,55,55,45
KOL03,2015,2,63,57,55,45
KOL03,2015,3,63,58,55,45
KOL03,2015,4,66,62,55,45
KOL03,2015,5,66,62,55,45
KOL03,2015,6,65,60,55,45
KOL03,2015,7,63,58,55,45
KOL03,2015,8,64,59,55,45
KOL03,2015,9,63,57,55,45
KOL03,2015,10,63,57,55,45
KOL03,2015,11,64,57,55,45
KOL03,2015,12,63,56,55,45
KOL04,2015,1,71,68,50,40
KOL04,2015,2,71,69,50,40
KOL04,2015,3,72,71,50,40
KOL04,2015,4,73,71,50,40
KOL04,2015,5,71,69,50,40
KOL04,2015,6,73,71,50,40
KOL04,2015,7,95,96,50,40
KOL04,2015,8,79,81,50,40
KOL04,2015,9,83,82,50,40
KOL04,2015,10,84,81,50,40
KOL04,2015,11,75,73,50,40
KOL04,2015,12,76,74,50,40
KOL05,2015,1,55,49,65,55
KOL05,2015,2,55,49,65,55
KOL05,2015,3,55,50,65,55
KOL05,2015,4,57,53,65,55
KOL05,2015,5,55,53,65,55
KOL05,2015,6,56,54,65,55
KOL05,2015,7,69,68,65,55
KOL05,2015,8,72,72,65,55
KOL05,2015,9,71,71,65,55
KOL05,2015,10,75,73,65,55
KOL05,2015,11,81,82,65,55
KOL05,2015,12,74,75,65,55
KOL06,2015,1,62,53,55,45
KOL06,2015,2,59,53,55,45
KOL06,2015,3,61,52,55,45
KOL06,2015,4,65,61,55,45
KOL06,2015,5,67,63,55,45
KOL06,2015,6,66,62,55,45
KOL06,2015,7,63,59,55,45
KOL06,2015,8,62,57,55,45
KOL06,2015,9,60,55,55,45
KOL06,2015,10,63,55,55,45
KOL06,2015,11,59,53,55,45
KOL06,2015,12,63,63,55,45
KOL07,2015,1,64,58,50,40
KOL07,2015,2,64,60,50,40
KOL07,2015,3,63,58,50,40
KOL07,2015,4,64,60,50,40
KOL07,2015,5,65,61,50,40
KOL07,2015,6,64,60,50,40
KOL07,2015,7,64,61,50,40
KOL07,2015,8,73,76,50,40
KOL07,2015,9,54,54,50,40
KOL07,2015,10,56,54,50,40
KOL07,2015,11,62,59,50,40
KOL07,2015,12,88,68,50,40
KOL08,2015,1,67,62,65,55
KOL08,2015,2,67,62,65,55
KOL08,2015,3,66,62,65,55
KOL08,2015,4,67,63,65,55
KOL08,2015,5,66,63,65,55
KOL08,2015,6,66,62,65,55
KOL08,2015,7,67,63,65,55
KOL08,2015,8,67,63,65,55
KOL08,2015,9,67,63,65,55
KOL08,2015,10,67,63,65,55
KOL08,2015,11,67,64,65,55
KOL08,2015,12,67,64,65,55
KOL09,2015,1,77,68,55,45
KOL09,2015,2,75,68,55,45
KOL09,2015,3,74,68,55,45
KOL09,2015,4,75,68,55,45
KOL09,2015,5,74,69,55,45
KOL09,2015,6,74,69,55,45
KOL09,2015,7,88,71,55,45
KOL09,2015,8,83,68,55,45
KOL09,2015,9,79,73,55,45
KOL09,2015,10,75,70,55,45
KOL09,2015,11,74,70,55,45
KOL09,2015,12,76,76,55,45
KOL10,2015,1,65,60,75,70
KOL10,2015,2,64,59,75,70
KOL10,2015,3,64,59,75,70
KOL10,2015,4,65,62,75,70
KOL10,2015,5,66,63,75,70
KOL10,2015,6,66,61,75,70
KOL10,2015,7,66,62,75,70
KOL10,2015,8,64,60,75,70
KOL10,2015,9,64,60,75,70
KOL10,2015,10,63,59,75,70
KOL10,2015,11,63,60,75,70
KOL10,2015,12,65,64,75,70
LUC01,2015,1,67,58,75,70
LUC01,2015,2,68,62,75,70
LUC01,2015,3,67,59,75,70
LUC01,2015,4,67,60,75,70
LUC01,2015,5,68,70,75,70
LUC01,2015,6,67,60,75,70
LUC01,2015,7,67,60,75,70
LUC01,2015,8,67,60,75,70
LUC01,2015,9,68,63,75,70
LUC01,2015,10,67,60,75,70
LUC01,2015,11,67,60,75,70
LUC01,2015,12,67,59,75,70
LUC02,2015,1,74,62,65,55
LUC02,2015,2,74,63,65,55
LUC02,2015,3,73,62,65,55
LUC02,2015,4,73,63,65,55
LUC02,2015,5,72,64,65,55
LUC02,2015,6,72,64,65,55
LUC02,2015,7,74,67,65,55
LUC02,2015,8,73,63,65,55
LUC02,2015,9,73,63,65,55
LUC02,2015,10,73,65,65,55
LUC02,2015,11,74,65,65,55
LUC02,2015,12,74,65,65,55
LUC03,2015,1,62,53,50,40
LUC03,2015,2,63,57,50,40
LUC03,2015,3,64,58,50,40
LUC03,2015,4,64,60,50,40
LUC03,2015,5,64,61,50,40
LUC03,2015,6,66,60,50,40
LUC03,2015,7,65,60,50,40
LUC03,2015,8,64,59,50,40
LUC03,2015,9,64,58,50,40
LUC03,2015,10,63,59,50,40
LUC03,2015,11,63,57,50,40
LUC03,2015,12,64,55,50,40
LUC04,2015,1,57,45,55,45
LUC04,2015,2,59,51,55,45
LUC04,2015,3,59,49,55,45
LUC04,2015,4,62,58,55,45
LUC04,2015,5,60,59,55,45
LUC04,2015,6,63,59,55,45
LUC04,2015,7,64,60,55,45
LUC04,2015,8,63,59,55,45
LUC04,2015,9,61,56,55,45
LUC04,2015,10,62,55,55,45
LUC04,2015,11,65,58,55,45
LUC04,2015,12,61,53,55,45
LUC05,2015,1,79,78,50,40
LUC05,2015,2,94,93,50,40
LUC05,2015,3,94,100,50,40
LUC05,2015,4,97,100,50,40
LUC05,2015,5,92,96,50,40
LUC05,2015,6,91,93,50,40
LUC05,2015,7,93,77,50,40
LUC05,2015,8,88,59,50,40
LUC05,2015,9,100,80,50,40
LUC05,2015,10,94,77,50,40
LUC05,2015,11,86,85,50,40
LUC05,2015,12,83,75,50,40
LUC06,2015,1,79,75,75,70
LUC06,2015,2,63,50,75,70
LUC06,2015,3,63,52,75,70
LUC06,2015,4,64,53,75,70
LUC06,2015,5,65,54,75,70
LUC06,2015,6,68,58,75,70
LUC06,2015,7,65,58,75,70
LUC06,2015,8,64,56,75,70
LUC06,2015,9,65,55,75,70
LUC06,2015,10,63,50,75,70
LUC06,2015,11,70,59,75,70
LUC06,2015,12,77,78,75,70
LUC07,2015,1,77,55,50,40
LUC07,2015,2,63,57,50,40
LUC07,2015,3,63,60,50,40
LUC07,2015,4,63,58,50,40
LUC07,2015,5,62,58,50,40
LUC07,2015,6,62,58,50,40
LUC07,2015,7,63,57,50,40
LUC07,2015,8,63,56,50,40
LUC07,2015,9,63,56,50,40
LUC07,2015,10,63,56,50,40
LUC07,2015,11,64,58,50,40
LUC07,2015,12,64,57,50,40
LUC08,2015,1,75,65,65,55
LUC08,2015,2,75,66,65,55
LUC08,2015,3,74,65,65,55
LUC08,2015,4,74,66,65,55
LUC08,2015,5,73,65,65,55
LUC08,2015,6,74,66,65,55
LUC08,2015,7,75,66,65,55
LUC08,2015,8,75,67,65,55
LUC08,2015,9,75,66,65,55
LUC08,2015,10,75,66,65,55
LUC08,2015,11,75,67,65,55
LUC08,2015,12,76,67,65,55
LUC09,2015,1,61,56,65,55
LUC09,2015,2,63,58,65,55
LUC09,2015,3,63,58,65,55
LUC09,2015,4,66,61,65,55
LUC09,2015,5,63,57,65,55
LUC09,2015,6,64,59,65,55
LUC09,2015,7,64,59,65,55
LUC09,2015,8,62,56,65,55
LUC09,2015,9,64,55,65,55
LUC09,2015,10,62,56,65,55
LUC09,2015,11,64,61,65,55
LUC09,2015,12,62,55,65,55
LUC10,2015,1,64,58,65,55
LUC10,2015,2,64,60,65,55
LUC10,2015,3,63,58,65,55
LUC10,2015,4,64,60,65,55
LUC10,2015,5,65,61,65,55
LUC10,2015,6,64,60,65,55
LUC10,2015,7,64,61,65,55
LUC10,2015,8,73,76,65,55
LUC10,2015,9,54,54,65,55
LUC10,2015,10,56,54,65,55
LUC10,2015,11,62,59,65,55
LUC10,2015,12,88,68,65,55
MUM01,2015,1,72,71,50,40
MUM01,2015,2,72,71,50,40
MUM01,2015,3,72,70,50,40
MUM01,2015,4,72,70,50,40
MUM01,2015,5,72,70,50,40
MUM01,2015,6,73,71,50,40
MUM01,2015,7,72,70,50,40
MUM01,2015,8,71,69,50,40
MUM01,2015,9,71,70,50,40
MUM01,2015,10,69,68,50,40
